结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-05-19 19:17:49.361472,2012,222.50.124.90,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0.51,68.42,70.08,139.00,70.08,139.00,139.00,5.64,61.7,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-05-19 19:17:50.475581,1005,222.50.124.34,NULL,xjtu.edu.cn,xjtu.edu.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:51.699306,1003,222.50.124.18,NULL,37see.com,37see.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:51.795405,1013,222.50.124.26,NULL,rayfile.com,rayfile.com,NULL,0.18,52.19,54.64,510.56,2200.32,2951.27,3048.47,164.07,80.8,100.00,100.00,100.00,100.00,100.00,219.232.228.99,中国,北京, 其它运营商,361.0,353.7,302,16,16
2013-05-19 19:17:52.021760,1016,222.50.124.130,NULL,blogchina.com,blogchina.com,NULL,0.43,31.94,51.21,247.45,6895.68,8871.35,9556.01,128.28,69.2,100.00,92.41,100.00,92.41,100.00,218.245.5.140,中国,北京, 其它运营商,884.6,862.3,200,50,79
2013-05-19 19:17:52.108175,1008,222.50.124.46,NULL,dospy.com,dospy.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:52.108515,1014,222.50.124.30,NULL,meishichina.com,meishichina.com,NULL,0.44,32.07,30.51,218.79,44271.15,57533.50,57533.50,3.94,35.8,100.00,98.11,100.00,33.12,0.00,42.62.24.210,中国,NULL, 其它运营商,174.6,156.1,301,50,157
2013-05-19 19:17:52.110466,2003,123.89.176.38,NULL,mozilla.com,mozilla.com,NULL,0.21,303.88,304.39,1837.94,4918.17,8830.90,9119.20,38.06,39.9,100.00,100.00,100.00,100.00,100.00,63.245.217.20,美国,NULL, 其它运营商,187.2,176.4,301,17,17
2013-05-19 19:17:52.116257,1011,222.50.124.10,NULL,ebay.com,ebay.com,NULL,0.41,304.72,329.79,1702.07,2327.26,3775.19,3781.70,80.06,55.1,100.00,100.00,100.00,100.00,100.00,66.211.160.87,美国,NULL, 其它运营商,186.3,181.0,301,12,12
2013-05-19 19:17:52.358998,1015,222.50.124.54,NULL,yunduan.cn,yunduan.cn,广东铁通TOPn网站,0.48,45.36,75.18,121.02,407.97,523.40,523.40,252.78,89.2,100.00,100.00,100.00,100.00,100.00,58.215.55.51,中国,江苏, 电信,103.1,102.4,200,3,3
2013-05-19 19:17:52.627993,1013,222.50.124.26,NULL,nowec.com,nowec.com,NULL,0.43,42.72,83.18,488.59,6666.29,8030.96,8770.12,86.76,62.2,100.00,100.00,100.00,100.00,100.00,61.142.80.61,中国,广东, 电信,578.4,565.5,301,50,50
2013-05-19 19:17:53.117010,2018,222.50.124.114,NULL,kugame.cn,kugame.cn,NULL,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.28.65.109,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:17:53.378234,2008,222.50.124.74,NULL,manzuo.com,manzuo.com,NULL,0.52,32.86,33.53,248.30,1419.61,1971.06,2121.85,115.39,72.0,100.00,100.00,100.00,100.00,100.00,58.68.247.68,中国,北京, 移动,163.8,156.3,301,22,22
2013-05-19 19:17:53.422234,1001,222.50.124.2,NULL,groupon.cn,groupon.cn,NULL,0.62,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.254.10.4,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:17:53.836948,2003,123.89.176.38,NULL,taobao.com,taobao.com,NULL,0.49,35.67,37.01,270.14,5312.43,8071.78,8730.71,195.07,79.0,100.00,100.00,100.00,100.00,100.00,119.167.195.241,中国,山东, 联通,1036.3,1629.1,302,50,121
2013-05-19 19:17:54.118657,2013,222.50.124.94,NULL,szgla.com,szgla.com,NULL,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,123.150.191.181,中国,天津, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:17:54.295295,2008,222.50.124.74,NULL,360buy.com,360buy.com,NULL,0.20,43.16,46.04,455.89,5031.90,3474.73,6421.67,49.71,59.4,100.00,100.00,100.00,100.00,100.00,58.83.158.48,中国,北京, 铁通,250.2,242.1,301,22,22
2013-05-19 19:17:55.047974,2017,222.50.124.110,NULL,southcn.com,southcn.com,NULL,0.45,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,59.42.241.10,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:17:55.077781,1015,222.50.124.54,NULL,37see.com,37see.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:55.261170,2003,123.89.176.38,NULL,eastday.com,eastday.com,NULL,0.25,32.17,33.31,193.57,4580.57,5379.97,6179.77,77.56,60.9,100.00,100.00,100.00,100.00,100.00,222.73.244.10,中国,上海, 电信,355.2,342.9,200,50,53
2013-05-19 19:17:55.465617,1011,222.50.124.10,NULL,hudong.com,hudong.com,NULL,0.42,37.34,37.80,234.88,7180.76,9697.17,10367.82,74.29,57.3,100.00,100.00,100.00,100.00,100.00,119.254.108.88,中国,北京, 其它运营商,533.5,512.3,301,50,62
2013-05-19 19:17:56.178117,1004,222.50.124.22,NULL,zjol.com.cn,zjol.com.cn,NULL,0.25,85.19,85.58,603.73,17138.11,25218.09,27728.98,60.55,44.4,100.00,100.00,100.00,100.00,100.00,60.190.240.200,中国,浙江, 电信,1037.7,1857.3,302,50,115
2013-05-19 19:17:56.511084,2007,222.50.124.70,NULL,xiaoshuo520.com,xiaoshuo520.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:56.900928,2006,222.50.124.66,NULL,msn.com,msn.com,NULL,0.43,262.61,265.03,1635.35,4445.86,6224.45,6646.80,50.58,46.4,100.00,100.00,100.00,100.00,100.00,65.55.206.228,美国,NULL, 其它运营商,224.9,214.0,301,26,26
2013-05-19 19:17:57.060709,1008,222.50.124.46,NULL,jiuyaoyouxi.com,jiuyaoyouxi.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:57.174864,2017,222.50.124.110,NULL,espnstar.com.cn,espnstar.com.cn,NULL,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,210.192.114.183,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-19 19:17:57.338612,2015,222.50.124.102,NULL,kkgame.cn,kkgame.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:17:57.409676,2004,222.50.124.58,NULL,mbaobao.com,mbaobao.com,NULL,0.41,30.45,31.41,1014.37,3040.64,3591.82,3856.77,31.87,57.1,100.00,100.00,100.00,100.00,100.00,211.151.136.100,中国,北京, 联通,96.9,92.2,301,15,15
2013-05-19 19:17:57.449681,2013,222.50.124.94,NULL,1616.net,1616.net,NULL,0.41,3.68,116.94,352.88,1533.29,1769.92,1769.92,58.11,64.1,100.00,100.00,100.00,100.00,100.00,117.79.130.21,中国,江苏, 联通,89.1,86.2,301,9,9
2013-05-19 19:17:57.773171,1014,222.50.124.30,NULL,weiphone.com,weiphone.com,NULL,3.66,35.69,66.00,839.42,25616.76,34561.38,37160.21,41.89,42.6,100.00,100.00,100.00,100.00,0.00,114.80.224.222,中国,上海, 电信,1073.0,2072.9,301,50,218
2013-05-19 19:17:58.042861,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,qzoneapp.com,qzoneapp.com,广东铁通TOPn网站,0.41,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,58.251.150.154,中国,广东, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:17:58.559545,2010,222.50.124.82,NULL,小说阅读网,www.readnovel.com,网页类,0.54,39.22,40.19,159.21,3975.38,4937.11,5530.38,84.41,67.1,100.00,100.00,100.00,100.00,100.00,60.210.23.74,中国,山东, 联通,335.6,324.6,200,31,31
2013-05-19 19:17:58.696712,1004,222.50.124.22,NULL,southcn.com,southcn.com,NULL,0.45,66.64,67.26,596.25,12066.24,18912.23,20081.23,85.16,55.8,100.00,100.00,100.00,100.00,100.00,59.42.241.10,中国,广东, 电信,1027.6,2033.1,301,50,125
2013-05-19 19:17:58.803539,1011,222.50.124.10,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0.26,64.44,65.22,129.92,339.84,472.31,472.31,167.17,85.4,100.00,100.00,100.00,100.00,100.00,220.170.192.35,中国,湖南, 电信,56.8,56.2,200,2,2
2013-05-19 19:17:58.880081,1005,222.50.124.34,NULL,chinabroadcast.cn,chinabroadcast.cn,NULL,0.25,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,210.51.185.10,中国,北京, 联通,NULL,NULL,NULL,1,1
2013-05-19 19:17:59.211323,1001,222.50.124.2,NULL,flickr.com,flickr.com,NULL,0.19,240.64,1305.16,2531.99,3407.99,3947.40,4062.48,49.35,47.8,100.00,100.00,100.00,100.00,100.00,68.142.214.24,美国,NULL, 其它运营商,168.2,160.9,302,11,11
2013-05-19 19:18:00.148331,1009,222.50.124.50,NULL,61.com,61.com,NULL,0.26,69.99,70.90,421.12,10226.87,14563.66,14884.93,98.35,57.6,100.00,100.00,100.00,100.00,100.00,114.80.99.112,中国,上海, 电信,1005.9,1156.0,301,22,22
2013-05-19 19:18:00.317002,1010,222.50.124.6,NULL,51yes.com,51yes.com,广东铁通TOPn网站,0.21,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.114.19,中国,广东, 电信,NULL,0.0,400,1,1
2013-05-19 19:18:00.881731,2011,222.50.124.86,NULL,amazon.cn,amazon.cn,NULL,0.43,43.67,45.22,824.41,49312.91,47422.62,49538.08,13.09,34.6,100.00,100.00,100.00,100.00,0.00,203.81.17.246,中国,北京, 移动,645.4,624.5,301,50,54
2013-05-19 19:18:00.934450,1010,222.50.124.6,NULL,linktech.cn,linktech.cn,NULL,0.39,29.42,32.06,1053.76,8734.92,16303.60,17475.26,121.07,67.5,100.00,100.00,100.00,100.00,100.00,59.151.113.170,中国,北京, 其它运营商,1057.5,2807.8,302,50,183
2013-05-19 19:18:01.142488,1008,222.50.124.46,NULL,51.la,51.la,NULL,0.39,50.91,3051.13,3340.04,5676.58,6878.71,7317.79,23.83,39.0,100.00,100.00,100.00,100.00,100.00,117.21.226.199,中国,江西, 电信,135.3,128.9,302,26,26
2013-05-19 19:18:01.143229,1002,222.50.124.38,NULL,adobe.com,adobe.com,NULL,0.23,269.05,268.93,1673.48,9681.13,12891.94,14080.39,104.41,46.0,100.00,100.00,100.00,100.00,100.00,192.150.16.117,美国,NULL, 其它运营商,1010.8,1005.8,301,32,32
2013-05-19 19:18:01.470508,2005,222.50.124.62,NULL,shangdu.com,shangdu.com,NULL,0.50,114.95,117.02,562.95,16495.80,22404.98,24510.89,34.51,35.1,100.00,100.00,100.00,100.00,100.00,182.118.3.166,中国,河南, 联通,569.3,550.3,200,50,70
2013-05-19 19:18:01.780433,1015,222.50.124.54,NULL,made-in-china.com,made-in-china.com,NULL,0.26,36.23,40.48,432.75,2373.93,3046.54,3246.89,141.60,75.4,100.00,100.00,100.00,100.00,100.00,218.104.118.57,中国,江苏, 联通,336.1,329.8,302,23,23
2013-05-19 19:18:02.491077,1015,222.50.124.54,NULL,qling.com,qling.com,NULL,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.70.142.160,中国,北京, 铁通,NULL,1.3,503,1,1
2013-05-19 19:18:02.729137,2016,222.50.124.106,NULL,yx186.com,yx186.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:02.804829,2010,222.50.124.82,NULL,9lwan.com,9lwan.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:03.231695,2002,123.89.176.30,NULL,cnxad.com,cnxad.com,NULL,0.28,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,124.239.199.70,中国,河北, 电信,NULL,0.2,403,1,1
2013-05-19 19:18:03.719156,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,qq163.com,qq163.com,NULL,0.55,37.07,513.75,885.46,810.18,885.44,885.46,11.05,47.5,100.00,8.33,100.00,8.33,0.00,122.70.142.160,中国,北京, 铁通,9.0,8.3,301,24,24
2013-05-19 19:18:04.455649,2016,222.50.124.106,NULL,ip138.com,ip138.com,NULL,0.70,30.56,31.94,95.05,193.43,297.95,297.95,125.70,81.6,100.00,100.00,100.00,100.00,100.00,122.70.142.161,中国,北京, 铁通,24.3,23.5,200,3,3
2013-05-19 19:18:04.539849,2007,222.50.124.70,NULL,soso.com,soso.com,NULL,0.53,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.61.32.183,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:18:05.373646,1005,222.50.124.34,NULL,top100.cn,top100.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:05.925195,2005,222.50.124.62,NULL,chinanews.com.cn,chinanews.com.cn,NULL,0.39,42.27,42.89,162.55,6481.59,9002.30,10749.30,161.17,75.6,100.00,99.24,100.00,99.24,100.00,61.135.137.52,中国,北京, 联通,1044.6,1716.0,301,50,131
2013-05-19 19:18:06.083483,1002,222.50.124.38,NULL,cnblogs.com,cnblogs.com,NULL,0.54,26.77,28.41,206.13,1562.96,2110.41,2308.78,157.36,77.9,100.00,100.00,100.00,100.00,100.00,42.121.252.58,中国,浙江, 移动,245.9,238.8,301,24,24
2013-05-19 19:18:06.257745,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,100bt.com,100bt.com,广东铁通TOPn网站,0.47,4.87,9.25,220.38,8968.97,11255.17,11767.26,113.66,62.9,100.00,100.00,100.00,100.00,100.00,113.105.158.142,中国,广东, 电信,1019.4,1598.5,301,50,79
2013-05-19 19:18:06.274631,1011,222.50.124.10,NULL,wikipedia.org,wikipedia.org,NULL,0.26,382.68,409.75,1864.74,8783.19,14714.97,16143.24,11.95,34.8,100.00,100.00,100.00,100.00,100.00,208.80.152.201,美国,NULL, 其它运营商,104.9,93.9,301,21,21
2013-05-19 19:18:06.501915,1006,222.50.124.42,NULL,tiexue.net,tiexue.net,NULL,0.48,29.87,30.77,517.96,22872.15,30593.07,32573.01,46.61,44.0,100.00,100.00,100.00,100.00,0.00,202.85.220.197,中国,北京, 其它运营商,1066.1,1628.5,301,50,237
2013-05-19 19:18:07.099877,1001,222.50.124.2,NULL,gamersky.com,gamersky.com,NULL,0.48,1.11,96.71,440.16,13111.20,12197.30,13537.59,41.93,50.2,100.00,100.00,100.00,100.00,100.00,115.238.129.200,中国,浙江, 电信,549.7,529.0,301,50,80
2013-05-19 19:18:07.311810,1011,222.50.124.10,NULL,google.cn,google.cn,NULL,0.39,65.35,117.94,378.88,460.00,671.56,671.56,29.62,57.5,100.00,100.00,100.00,100.00,100.00,203.208.36.16,中国,北京, 其它运营商,13.6,12.7,301,3,3
2013-05-19 19:18:07.488369,2016,222.50.124.106,NULL,xmfish.com,xmfish.com,NULL,0.87,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,117.25.145.139,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:18:07.544470,2006,222.50.124.66,NULL,vancl.com,vancl.com,NULL,0.22,31.87,33.05,286.75,1948.14,2386.98,2386.98,103.59,70.4,100.00,100.00,100.00,100.00,100.00,119.253.52.123,中国,河北, 其它运营商,201.8,198.0,301,9,9
2013-05-19 19:18:07.752287,1003,222.50.124.18,NULL,hotsales.net,hotsales.net,NULL,0.43,32.95,119.28,254.01,4239.80,5684.22,6048.85,239.34,79.5,100.00,100.00,100.00,100.00,100.00,202.101.42.247,中国,上海, 电信,1014.8,1639.1,200,50,50
2013-05-19 19:18:07.781758,2011,222.50.124.86,NULL,joy.cn,joy.cn,NULL,0.50,35.02,34.13,200.88,57825.53,58026.57,58026.57,12.96,34.3,100.00,98.89,100.00,55.62,0.00,122.227.189.192,中国,浙江, 电信,749.5,717.9,301,50,160
2013-05-19 19:18:08.053911,1009,222.50.124.50,NULL,taotaosou.com,taotaosou.com,广东铁通TOPn网站,0.43,67.50,68.50,287.37,6671.00,7322.61,7795.76,114.39,62.1,100.00,100.00,100.00,100.00,100.00,115.236.185.100,中国,浙江, 电信,763.1,756.1,301,22,22
2013-05-19 19:18:08.060616,1001,222.50.124.2,NULL,linkedin.com,linkedin.com,NULL,0.46,261.25,263.31,1360.19,1827.12,3074.06,3079.26,73.58,50.1,100.00,100.00,100.00,100.00,100.00,216.52.242.86,美国,NULL, 其它运营商,134.4,124.8,301,17,17
2013-05-19 19:18:09.024804,1014,222.50.124.30,NULL,digieq.com,digieq.com,广东铁通TOPn网站,0.66,NULL,NULL,NULL,53.06,105.71,105.71,49.53,NULL,100.00,50.00,0.00,50.00,0.00,219.232.240.148,中国,北京, 其它运营商,2.6,2.4,403,2,2
2013-05-19 19:18:09.199125,2019,222.50.124.118,NULL,koubei.com,koubei.com,NULL,0.59,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,121.14.24.241,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:18:09.205061,2007,222.50.124.70,NULL,糗事百科,www.qiushibaike.com,网页类,0.46,33.17,101.94,204.49,8645.78,9166.58,9564.28,65.99,53.7,100.00,100.00,100.00,100.00,100.00,221.130.199.116,中国,上海, 移动,570.5,560.7,200,27,27
2013-05-19 19:18:10.169854,2004,222.50.124.58,NULL,alisoft.com,alisoft.com,NULL,0.20,31.51,31.68,117.83,1192.31,1679.86,1733.76,197.33,86.1,100.00,100.00,100.00,100.00,100.00,110.75.216.170,中国,浙江, 移动,235.3,229.2,302,18,18
2013-05-19 19:18:11.419559,2013,222.50.124.94,NULL,google.cn,google.cn,NULL,0.25,72.06,119.04,387.53,432.83,640.95,640.95,31.48,57.0,100.00,100.00,100.00,100.00,100.00,203.208.36.17,中国,北京, 其它运营商,13.6,12.7,301,3,3
2013-05-19 19:18:11.566074,1013,222.50.124.26,NULL,tom.com,tom.com,广东铁通TOPn网站,0.54,60.18,68.44,303.86,28330.11,31069.06,39405.57,37.36,35.8,100.00,100.00,100.00,100.00,0.00,202.108.12.62,中国,北京, 联通,1058.5,1350.3,200,50,143
2013-05-19 19:18:11.601781,2003,123.89.176.38,NULL,baidu.com,baidu.com,NULL,0.24,42.23,43.78,86.25,422.63,694.52,694.52,96.81,74.3,100.00,100.00,100.00,100.00,100.00,123.125.114.144,中国,北京, 其它运营商,40.9,38.3,200,7,7
2013-05-19 19:18:11.983408,1012,222.50.124.14,NULL,pingan.com,pingan.com,NULL,0.37,6.27,7.81,223.30,202.88,223.30,223.30,692.79,95.0,100.00,100.00,100.00,100.00,100.00,202.69.26.11,中国,广东, 移动,140.6,138.9,301,3,3
2013-05-19 19:18:11.991522,1002,222.50.124.38,NULL,ddmap.com,ddmap.com,NULL,0.46,56.86,59.39,2255.57,12082.65,15667.34,16479.69,84.63,56.3,100.00,100.00,100.00,100.00,100.00,61.152.236.131,中国,上海, 其它运营商,1022.5,1353.7,301,50,75
2013-05-19 19:18:12.246831,2010,222.50.124.82,NULL,yihaodian.com,yihaodian.com,广东铁通TOPn网站,4.82,33.09,30.98,296.61,640.48,922.86,922.86,219.90,88.7,100.00,100.00,100.00,100.00,100.00,180.153.252.43,中国,上海, 电信,140.8,138.3,302,8,8
2013-05-19 19:18:12.328356,2019,222.50.124.118,NULL,exam8.com,exam8.com,NULL,0.54,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,222.73.10.180,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:18:12.522898,2001,123.65.232.142,NULL,pcbaby.com.cn,pcbaby.com.cn,NULL,0.59,43.07,186.56,506.38,2886.14,3173.80,3237.32,171.02,73.4,100.00,91.30,100.00,91.30,100.00,219.136.245.40,中国,广东, 电信,493.6,484.2,301,23,23
2013-05-19 19:18:12.858663,2007,222.50.124.70,NULL,pomoho.com,pomoho.com,NULL,0.43,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,115.236.102.39,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-19 19:18:13.173183,2010,222.50.124.82,NULL,3366.com,3366.com,广东铁通TOPn网站,0.42,6.41,11.98,126.28,15668.20,21831.90,23582.69,39.00,45.1,100.00,100.00,100.00,100.00,100.00,120.198.189.102,中国,广东, 移动,611.1,566.7,301,50,110
2013-05-19 19:18:13.331518,1016,222.50.124.130,NULL,renren.com,renren.com,NULL,1.44,46.94,53.03,148.96,2296.93,2800.22,3105.93,243.52,84.3,100.00,100.00,100.00,100.00,100.00,111.13.4.22,中国,北京, 移动,559.4,551.3,200,24,24
2013-05-19 19:18:14.239899,2018,222.50.124.114,NULL,xjtu.edu.cn,xjtu.edu.cn,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:14.597175,2007,222.50.124.70,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0.26,30.69,31.11,124.82,62.23,124.82,124.82,19.90,64.1,100.00,66.67,100.00,66.67,0.00,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-05-19 19:18:14.705237,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,xlpan.com,xlpan.com,广东铁通TOPn网站,0.25,245.40,244.64,1687.52,3824.77,5170.74,5245.26,114.28,53.7,100.00,100.00,100.00,100.00,100.00,111.161.24.166,中国,北京, 联通,437.1,432.8,301,17,17
2013-05-19 19:18:15.350883,2014,222.50.124.98,NULL,chanet.com.cn,chanet.com.cn,NULL,0.65,30.96,29.66,185.15,6664.29,9030.08,9690.51,154.56,70.3,100.00,100.00,100.00,100.00,100.00,211.151.83.246,中国,北京, 联通,1030.1,1607.6,302,50,88
2013-05-19 19:18:15.443741,1015,222.50.124.54,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0.24,79.61,79.57,159.42,79.57,159.42,159.42,4.97,60.2,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-05-19 19:18:15.464306,2015,222.50.124.102,NULL,27.cn,27.cn,NULL,0.47,139.18,142.66,559.57,14500.91,23924.65,24749.31,71.79,40.1,100.00,100.00,100.00,100.00,100.00,219.232.241.149,中国,北京, 其它运营商,1041.0,2118.4,200,50,94
2013-05-19 19:18:15.978589,2015,222.50.124.102,NULL,edeng.cn,edeng.cn,NULL,0.45,37.04,38.91,299.51,1358.95,1759.58,1906.11,67.68,65.9,100.00,100.00,100.00,100.00,100.00,125.39.220.138,中国,天津, 联通,92.0,87.2,301,11,11
2013-05-19 19:18:16.153200,2017,222.50.124.110,NULL,网易,www.163.com,网页类,0.54,55.68,252.19,1270.90,9293.61,13795.31,14899.37,56.17,44.1,100.00,85.92,100.00,85.92,0.00,223.87.1.58,中国,四川, 移动,522.0,500.9,200,50,71
2013-05-19 19:18:16.222257,1005,222.50.124.34,NULL,wps.cn,wps.cn,广东铁通TOPn网站,0.45,30.60,30.77,336.09,10572.11,15288.48,15626.43,48.84,53.4,100.00,100.00,100.00,100.00,100.00,219.239.93.145,中国,北京, 移动,516.3,505.8,302,29,29
2013-05-19 19:18:16.695657,1012,222.50.124.14,NULL,youboy.com,youboy.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:16.801037,1004,222.50.124.22,NULL,gocsgo.com,gocsgo.com,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-19 19:18:16.915445,1004,222.50.124.22,NULL,stockstar.com,stockstar.com,NULL,0.37,94.57,95.96,1239.72,10394.53,12807.63,13459.42,34.58,41.8,100.00,100.00,100.00,100.00,100.00,202.109.106.1,中国,上海, 其它运营商,359.4,343.9,200,46,46
2013-05-19 19:18:17.359895,2017,222.50.124.110,NULL,comsenz.com,comsenz.com,NULL,0.49,80.22,182.78,263.49,1571.84,2219.77,2219.77,157.62,67.7,100.00,88.89,100.00,88.89,0.00,112.64.234.169,中国,上海, 联通,247.8,245.0,200,9,9
2013-05-19 19:18:17.941771,1005,222.50.124.34,NULL,aipai.com,aipai.com,广东铁通TOPn网站,0.38,1.07,74.99,304.50,10463.03,9754.00,10613.30,80.51,59.1,100.00,100.00,100.00,100.00,100.00,121.10.241.76,中国,广东, 电信,842.3,819.6,301,50,55
2013-05-19 19:18:18.918683,2019,222.50.124.118,NULL,cntv.cn,cntv.cn,广东铁通TOPn网站,0.47,32.30,32.03,254.38,14778.79,17151.83,18158.60,49.77,50.1,100.00,99.07,100.00,99.07,100.00,202.108.8.82,中国,北京, 联通,735.5,694.6,301,50,108
2013-05-19 19:18:19.231206,2014,222.50.124.98,NULL,91dos.com,91dos.com,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.225.117.140,中国,浙江, 电信,NULL,NULL,NULL,1,1
